"region","dept_id","country","metric","type_group","Org L3","Org L4","Org L5","TA Leader","TA Leader L2","brady_aws","aws","dept","y"
"Americas","4030","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Business Development",62
"Americas","4030","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Business Development",129
"Americas","4030","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Business Development",13
"Americas","4030","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Business Development",64
"Americas","4030","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Business Development",1131
"EMEA","4030","AUT","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",12
"EMEA","4030","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",12
"EMEA","4030","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",173
"EMEA","4030","DNK","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",12
"EMEA","4030","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",78
"EMEA","4030","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",132
"EMEA","4030","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",1060
"EMEA","4030","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",24
"EMEA","4030","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",38
"EMEA","4030","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",55
"EMEA","4030","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",91
"EMEA","4030","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",25
"EMEA","4030","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Business Development",53
"APJC","4014","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Commercial Field Sales",1600
"APJC","4014","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",201
"APJC","4014","IND","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Commercial Field Sales",1624
"APJC","4014","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Commercial Field Sales",3802
"APJC","4014","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",1269
"APJC","4014","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",188
"APJC","4014","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Commercial Field Sales",243
"APJC","4014","PHL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",189
"APJC","4014","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",554
"APJC","4014","THA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",178
"APJC","4014","VNM","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Commercial Field Sales",77
"Americas","4014","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",155
"Americas","4014","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",925
"Americas","4014","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Commercial Field Sales",986
"Americas","4014","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",224
"Americas","4014","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",286
"Americas","4014","CRI","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",36
"Americas","4014","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",471
"Americas","4014","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Commercial Field Sales",12668
"EMEA","4014","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",242
"EMEA","4014","AUT","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",203
"EMEA","4014","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",60
"EMEA","4014","BHR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",12
"EMEA","4014","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",456
"EMEA","4014","CZE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",60
"EMEA","4014","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",2134
"EMEA","4014","DNK","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",159
"EMEA","4014","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",702
"EMEA","4014","FIN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",132
"EMEA","4014","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",1314
"EMEA","4014","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",2631
"EMEA","4014","GRC","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",22
"EMEA","4014","IRL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",227
"EMEA","4014","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",553
"EMEA","4014","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",479
"EMEA","4014","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",372
"EMEA","4014","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",432
"EMEA","4014","NOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",131
"EMEA","4014","POL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",131
"EMEA","4014","PRT","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",85
"EMEA","4014","ROU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",12
"EMEA","4014","SAU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",48
"EMEA","4014","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Commercial Field Sales",479
"EMEA","4014","TUR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",107
"EMEA","4014","ZAF","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Commercial Field Sales",181
"APJC","4042","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Demand Generation",311
"APJC","4042","IND","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Demand Generation",491
"APJC","4042","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Demand Generation",344
"APJC","4042","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Demand Generation",198
"APJC","4042","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Demand Generation",98
"APJC","4042","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Demand Generation",1
"Americas","4042","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Demand Generation",198
"Americas","4042","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Demand Generation",247
"Americas","4042","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Demand Generation",140
"Americas","4042","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Demand Generation",2697
"EMEA","4042","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Demand Generation",623
"EMEA","4042","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Demand Generation",1598
"EMEA","4042","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Demand Generation",597
"EMEA","4042","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Demand Generation",58
"APJC","4032","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Inside Sales",738
"APJC","4032","IND","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Inside Sales",384
"APJC","4032","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Inside Sales",1392
"APJC","4032","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Inside Sales",522
"APJC","4032","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Inside Sales",68
"APJC","4032","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Inside Sales",118
"APJC","4032","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Inside Sales",553
"Americas","4032","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Inside Sales",194
"Americas","4032","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Inside Sales",455
"Americas","4032","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Inside Sales",378
"Americas","4032","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Inside Sales",4880
"EMEA","4032","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Inside Sales",530
"EMEA","4032","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Inside Sales",912
"EMEA","4032","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Inside Sales",714
"EMEA","4032","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Inside Sales",177
"APJC","4023","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Sales Other Support",350
"APJC","4023","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Sales Other Support",12
"APJC","4023","IND","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Sales Other Support",356
"APJC","4023","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Sales Other Support",582
"APJC","4023","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Sales Other Support",136
"APJC","4023","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Sales Other Support",12
"APJC","4023","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Sales Other Support",514
"Americas","4023","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support",12
"Americas","4023","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support",78
"Americas","4023","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Sales Other Support",99
"Americas","4023","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support",51
"Americas","4023","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support",12
"Americas","4023","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support",2203
"EMEA","4023","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Sales Other Support",12
"EMEA","4023","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",332
"EMEA","4023","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",178
"EMEA","4023","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",139
"EMEA","4023","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",713
"EMEA","4023","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",89
"EMEA","4023","ITA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",77
"EMEA","4023","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",62
"EMEA","4023","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",76
"EMEA","4023","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support",90
"APJC","4070","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",40
"APJC","4070","CHN","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","JANETLI","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",82
"APJC","4070","HKG","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","JANETLI","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"APJC","4070","IND","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",13
"APJC","4070","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",27
"APJC","4070","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",80
"APJC","4070","TWN","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","FINUALAH","JANETLI","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"Americas","4070","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"Americas","4070","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"Americas","4070","USA","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",763
"EMEA","4070","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",27
"EMEA","4070","DEU","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",93
"EMEA","4070","ESP","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",40
"EMEA","4070","FRA","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",81
"EMEA","4070","GBR","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",164
"EMEA","4070","ISR","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",27
"EMEA","4070","LUX","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"EMEA","4070","NLD","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"EMEA","4070","NOR","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"EMEA","4070","SWE","BIS Plan","2021 Q2 Guidance","GARMAN","EABAKER","EABAKER","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Sales Other Support - SCE",12
"APJC","4057","AUS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Solution Architects",1652
"APJC","4057","IDN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",212
"APJC","4057","IND","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","ANIWARRI","Y","AWS","AWS WWCS Geo Solution Architects",1424
"APJC","4057","JPN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","NEALMOSE","Y","AWS","AWS WWCS Geo Solution Architects",3657
"APJC","4057","KOR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",1246
"APJC","4057","MYS","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",201
"APJC","4057","NZL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","MACKAE","Y","AWS","AWS WWCS Geo Solution Architects",227
"APJC","4057","PHL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",188
"APJC","4057","SGP","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",378
"APJC","4057","THA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",189
"APJC","4057","VNM","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","FINUALAH","QINWE","Y","AWS","AWS WWCS Geo Solution Architects",108
"Americas","4057","ARG","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",138
"Americas","4057","BRA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",768
"Americas","4057","CAN","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","DAKILBY","JJULC","Y","AWS","AWS WWCS Geo Solution Architects",1221
"Americas","4057","CHL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",219
"Americas","4057","COL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",295
"Americas","4057","MEX","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",513
"Americas","4057","USA","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","GREGARRI","LLEILA","Y","AWS","AWS WWCS Geo Solution Architects",11591
"EMEA","4057","ARE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Solution Architects",161
"EMEA","4057","AUT","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Solution Architects",161
"EMEA","4057","BEL","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Solution Architects",36
"EMEA","4057","BHR","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","SZWAJGIE","Y","AWS","AWS WWCS Geo Solution Architects",12
"EMEA","4057","CHE","BIS Plan","2021 Q2 Guidance","GARMAN","GRP","GRP","HARVIELI","NSSEIFFE","Y","AWS","AWS WWCS Geo Solution Architects",239
